"epoch","cost"
1,0.19270171997089247
2,0.18868831637993078
3,0.18498352990257302
4,0.1815602320411633
5,0.17839395638115718
6,0.17546261448090175
7,0.17274624385730608
8,0.17022678431273167
9,0.1678878792966242
10,0.16571469938939912
11,0.16369378534267093
12,0.16181290841464852
13,0.1600609460076588
14,0.15842777085057533
15,0.15690415217648232
16,0.1554816675284901
17,0.1541526239874226
18,0.15290998775650613
19,0.15174732116286635
20,0.15065872624527235
21,0.1496387941942855
22,0.14868255999601884
23,0.14778546170585027
24,0.14694330384444396
25,0.14615222446684686
26,0.1454086655067654
27,0.14470934604351185
28,0.1440512381791735
29,0.14343154524879873
30,0.14284768211767856
31,0.14229725734729562
32,0.1417780570358966
33,0.14128803016111968
34,0.14082527527121172
35,0.14038802838814263
36,0.13997465200085865
37,0.13958362504009625
38,0.13921353373791517
39,0.13886306328540046
40,0.13853099021124948
41,0.13821617541207734
42,0.1379175577725027
43,0.13763414831955914
44,0.13736502486166846
45,0.1371093270674975
46,0.13686625194456328
47,0.1366350496814979
48,0.13641501982145696
49,0.13620550773738188
50,0.1360059013827155
51,0.1358156282936764
52,0.13563415282155655
53,0.13546097357550083
54,0.1352956210581304
55,0.13513765547791298
56,0.13498666472381107
57,0.13484226248893177
58,0.13470408653117358
59,0.13457179705993846
60,0.13444507523890248
61,0.1343236217957618
62,0.1342071557306494
63,0.13409541311560652
64,0.13398814597815611
65,0.1338851212626398
66,0.13378611986344097
67,0.13369093572477608
68,0.13359937500210806
69,0.13351125528068
70,0.13342640484700433
71,0.1333446620094766
72,0.13326587446458857
73,0.13318989870549913
74,0.13311659946993354
75,0.13304584922467697
76,0.132977527684067
77,0.13291152136014164
78,0.1328477231422368
79,0.13278603190400598
80,0.13272635213598744
81,0.13266859360198408
82,0.13261267101760152
83,0.13255850374951408
84,0.1325060155339839
85,0.13245513421341212
86,0.13240579148966986
87,0.13235792269312255
88,0.13231146656628895
89,0.13226636506117948
90,0.13222256314941
91,0.13218000864424856
92,0.13213865203382677
93,0.13209844632476128
94,0.13205934689555068
95,0.13202131135906894
96,0.1319842994336018
97,0.13194827282185131
98,0.13191319509740637
99,0.13187903159820616
100,0.1318457493265333
101,0.13181331685513864
102,0.13178170423907293
103,0.13175088293291431
104,0.13172082571300614
105,0.13169150660439363
106,0.13166290081218215
107,0.1316349846570321
108,0.13160773551450633
109,0.13158113175805608
110,0.13155515270541496
111,0.1315297785681673
112,0.131504990404316
113,0.13148077007364176
114,0.1314571001957009
115,0.1314339641102817
116,0.1314113458401812
117,0.13138923005614028
118,0.1313676020438189
119,0.13134644767268613
120,0.13132575336669647
121,0.1313055060766521
122,0.1312856932541433
123,0.13126630282697252
124,0.13124732317597573
125,0.1312287431131412
126,0.1312105518609729
127,0.13119273903298997
128,0.13117529461533128
129,0.13115820894935595
130,0.13114147271522525
131,0.1311250769163721
132,0.13110901286481935
133,0.13109327216729214
134,0.13107784671209036
135,0.13106272865665036
136,0.13104791041578104
137,0.13103338465052272
138,0.13101914425758196
139,0.13100518235933759
140,0.13099149229435084
141,0.1309780676083792
142,0.13096490204583566
143,0.13095198954170517
144,0.13093932421384855
145,0.13092690035570795
146,0.13091471242937408
147,0.13090275505898877
148,0.13089102302448777
149,0.13087951125562813
150,0.13086821482632816
151,0.1308571289492569
152,0.13084624897070346
153,0.13083557036566398
154,0.13082508873318366
155,0.13081479979190025
156,0.13080469937579564
157,0.13079478343014184
158,0.13078504800763482
159,0.1307754892646925
160,0.1307661034579307
161,0.13075688694077756
162,0.1307478361602521
163,0.13073894765387034
164,0.13073021804668863
165,0.13072164404847514
166,0.13071322245099087
167,0.13070495012539687
168,0.13069682401975466
169,0.13068884115663879
170,0.13068099863084204
171,0.13067329360717214
172,0.1306657233183314
173,0.13065828506289137
174,0.1306509762033344
175,0.1306437941641745
176,0.1306367364301494
177,0.1306298005444851
178,0.13062298410721335
179,0.1306162847735659
180,0.13060970025241642
181,0.13060322830478177
182,0.13059686674238175
183,0.1305906134262398
184,0.13058446626534337
185,0.13057842321534213
186,0.13057248227729965
187,0.13056664149647693
188,0.13056089896116652
189,0.13055525280156005
190,0.13054970118865708
191,0.1305442423332009
192,0.13053887448466633
193,0.1305335959302585
194,0.13052840499396035
195,0.13052330003560053
196,0.1305182794499554
197,0.13051334166587736
198,0.1305084851454502
199,0.13050370838316813
200,0.13049900990514127
201,0.13049438826832582
202,0.13048984205977598
203,0.1304853698959212
204,0.130480970421853
205,0.1304766423106483
206,0.13047238426270225
207,0.13046819500508408
208,0.13046407329090373
209,0.13046001789871195
210,0.13045602763189654
211,0.13045210131811494
212,0.13044823780872966
213,0.13044443597826094
214,0.13044069472386233
215,0.1304370129647967
216,0.13043338964194023
217,0.13042982371729248
218,0.13042631417349518
219,0.13042286001337494
220,0.13041946025948925
221,0.1304161139536828
222,0.13041282015666728
223,0.13040957794759783
224,0.13040638642366545
225,0.13040324469970618
226,0.13040015190780627
227,0.13039710719693334
228,0.13039410973256726
229,0.13039115869633697
230,0.1303882532856759
231,0.13038539271347865
232,0.13038257620777322
233,0.1303798030113859
234,0.13037707238163973
235,0.13037438359003226
236,0.13037173592194115
237,0.13036912867632994
238,0.13036656116545706
239,0.13036403271459868
240,0.13036154266177474
241,0.13035909035747867
242,0.1303566751644232
243,0.13035429645727725
244,0.13035195362242094
245,0.13034964605770416
246,0.13034737317220507
247,0.13034513438600098
248,0.1303429291299432
249,0.13034075684542976
250,0.13033861698419402
251,0.1303365090080904
252,0.1303344323888908
253,0.1303323866080771
254,0.13033037115665158
255,0.1303283855349362
256,0.13032642925238622
257,0.130324501827412
258,0.1303226027871867
259,0.13032073166748162
260,0.13031888801248379
261,0.1303170713746372
262,0.1303152813144694
263,0.13031351740043484
264,0.13031177920875717
265,0.13031006632327183
266,0.1303083783352762
267,0.130306714843387
268,0.13030507545339043
269,0.13030345977809812
270,0.130301867437218
271,0.13030029805721227
272,0.1302987512711659
273,0.1302972267186595
274,0.13029572404564194
275,0.13029424290430297
276,0.13029278295295907
277,0.13029134385592495
278,0.13028992528340813
279,0.13028852691138199
280,0.13028714842149153
281,0.13028578950092837
282,0.13028444984233079
283,0.1302831291436823
284,0.13028182710820366
285,0.13028054344425724
286,0.13027927786524363
287,0.13027803008951164
288,0.1302767998402612
289,0.13027558684545198
290,0.1302743908377111
291,0.13027321155424848
292,0.13027204873676876
293,0.1302709021313862
294,0.13026977148854407
295,0.13026865656292697
296,0.1302675571133883
297,0.1302664729028732
298,0.1302654036983342
299,0.13026434927066413
300,0.1302633093946173
301,0.1302622838487424
302,0.13026127241531085
303,0.13026027488024516
304,0.1302592910330558
305,0.1302583206667701
306,0.13025736357787493
307,0.1302564195662428
308,0.13025548843507986
309,0.13025456999085755
310,0.1302536640432586
311,0.13025277040511193
312,0.13025188889234274
313,0.13025101932391187
314,0.13025016152175786
315,0.1302493153107517
316,0.13024848051863577
317,0.13024765697597224
318,0.1302468445161014
319,0.13024604297507783
320,0.13024525219163482
321,0.13024447200712605
322,0.13024370226548615
323,0.13024294281317728
324,0.13024219349915256
325,0.1302414541748054
326,0.13024072469392686
327,0.13024000491266693
328,0.1302392946894857
329,0.13023859388512182
330,0.13023790236254149
331,0.13023721998691107
332,0.13023654662554765
333,0.13023588214788623
334,0.13023522642544397
335,0.13023457933178104
336,0.13023394074246422
337,0.13023331053503387
338,0.1302326885889721
339,0.13023207478565882
340,0.13023146900835322
341,0.1302308711421503
342,0.13023028107395143
343,0.13022969869243614
344,0.13022912388802935
345,0.13022855655287002
346,0.13022799658078332
347,0.13022744386725435
348,0.13022689830939238
349,0.1302263598059109
350,0.13022582825709503
351,0.13022530356477457
352,0.1302247856323039
353,0.13022427436452916
354,0.13022376966776514
355,0.13022327144977136
356,0.13022277961972634
357,0.13022229408820507
358,0.13022181476715455
359,0.13022134156986895
360,0.1302208744109716
361,0.13022041320638764
362,0.13021995787332602
363,0.13021950833025403
364,0.13021906449688136
365,0.13021862629413386
366,0.1302181936441377
367,0.13021776647019914
368,0.13021734469678062
369,0.13021692824948572
370,0.130216517055041
371,0.13021611104127306
372,0.1302157101370917
373,0.13021531427247773
374,0.13021492337845808
375,0.13021453738709163
376,0.13021415623145136
377,0.130213779845609
378,0.1302134081646207
379,0.1302130411245047
380,0.13021267866223146
381,0.13021232071570596
382,0.13021196722375253
383,0.13021161812610013
384,0.13021127336336713
385,0.13021093287704757
386,0.13021059660949788
387,0.1302102645039229
388,0.1302099365043588
389,0.13020961255566274
390,0.1302092926035018
391,0.13020897659433356
392,0.13020866447540203
393,0.1302083561947166
394,0.13020805170104427
395,0.1302077509438987
396,0.130207453873526
397,0.1302071604408923
398,0.13020687059767524
399,0.13020658429625062
400,0.130206301489685
401,0.13020602213171345
402,0.13020574617674782
403,0.13020547357984982
404,0.13020520429672572
405,0.1302049382837208
406,0.13020467549780348
407,0.13020441589655563
408,0.1302041594381727
409,0.13020390608143756
410,0.13020365578572743
411,0.1302034085109916
412,0.1302031642177544
413,0.1302029228670952
414,0.13020268442064908
415,0.130202448840593
416,0.1302022160896382
417,0.13020198613102069
418,0.13020175892849978
419,0.13020153444634047
420,0.1302013126493115
421,0.13020109350267922
422,0.1302008769721932
423,0.13020066302408692
424,0.1302004516250621
425,0.13020024274229067
426,0.13020003634339863
427,0.1301998323964653
428,0.13019963087001513
429,0.13019943173300785
430,0.13019923495483662
431,0.13019904050531994
432,0.1301988483546913
433,0.13019865847359696
434,0.13019847083309236
435,0.1301982854046272
436,0.13019810216004932
437,0.13019792107159275
438,0.13019774211187124
439,0.13019756525387802
440,0.13019739047097528
441,0.13019721773689183
442,0.13019704702571172
443,0.1301968783118784
444,0.13019671157018312
445,0.13019654677575893
446,0.13019638390407873
447,0.1301962229309499
448,0.13019606383250867
449,0.13019590658521363
450,0.13019575116584473
451,0.13019559755149426
452,0.1301954457195671
453,0.13019529564777008
454,0.13019514731411522
455,0.13019500069690565
456,0.130194855774742
457,0.13019471252650858
458,0.13019457093137676
459,0.1301944309687949
460,0.1301942926184876
461,0.130194155860452
462,0.1301940206749528
463,0.13019388704251544
464,0.13019375494392954
465,0.13019362436023796
466,0.13019349527273638
467,0.13019336766296916
468,0.13019324151272896
469,0.13019311680404577
470,0.13019299351918961
471,0.1301928716406655
472,0.13019275115121043
473,0.13019263203378803
474,0.13019251427158746
475,0.13019239784802092
476,0.13019228274671715
477,0.13019216895152194
478,0.13019205644649176
479,0.13019194521589386
480,0.13019183524420028
481,0.13019172651608857
482,0.1301916190164353
483,0.13019151273031548
484,0.13019140764299922
485,0.13019130373994822
486,0.1301912010068149
487,0.13019109942943513
488,0.13019099899383269
489,0.13019089968621292
490,0.13019080149295725
491,0.1301907044006264
492,0.1301906083959548
493,0.13019051346584723
494,0.13019041959737934
495,0.13019032677779335
496,0.13019023499449298
497,0.13019014423504952
498,0.13019005448719173
499,0.13018996573880606
500,0.13018987797793466
501,0.13018979119277307
502,0.1301897053716697
503,0.13018962050311966
504,0.13018953657576812
505,0.1301894535784034
506,0.130189371499958
507,0.1301892903295047
508,0.13018921005625805
509,0.13018913066956728
510,0.13018905215891843
511,0.13018897451392988
512,0.1301888977243548
513,0.1301888217800734
514,0.13018874667109454
515,0.1301886723875569
516,0.13018859891971937
517,0.1301885262579668
518,0.13018845439280402
519,0.1301883833148572
520,0.13018831301486933
521,0.13018824348370095
522,0.1301881747123271
523,0.13018810669183614
524,0.1301880394134279
525,0.1301879728684142
526,0.13018790704821448
527,0.13018784194435523
528,0.13018777754847094
529,0.13018771385229835
530,0.13018765084767886
531,0.13018758852655601
532,0.13018752688097335
533,0.13018746590307068
534,0.1301874055850921
535,0.13018734591937042
536,0.13018728689833978
537,0.13018722851452524
538,0.13018717076054595
539,0.1301871136291118
540,0.1301870571130213
541,0.1301870012051658
542,0.13018694589852142
543,0.13018689118615218
544,0.13018683706120734
545,0.13018678351691945
546,0.13018673054660748
547,0.13018667814367016
548,0.13018662630158787
549,0.13018657501392086
550,0.13018652427430857
551,0.13018647407646874
552,0.13018642441419434
553,0.13018637528135946
554,0.13018632667190516
555,0.13018627857985296
556,0.13018623099929647
557,0.13018618392439732
558,0.13018613734939272
559,0.1301860912685877
560,0.13018604567635786
561,0.1301860005671452
562,0.13018595593546375
563,0.1301859117758871
564,0.13018586808306018
565,0.1301858248516915
566,0.13018578207655276
567,0.13018573975248002
568,0.13018569787437023
569,0.13018565643718355
570,0.13018561543593982
571,0.13018557486572
572,0.13018553472166255
573,0.1301854949989658
574,0.13018545569288648
575,0.13018541679873658
576,0.13018537831188598
577,0.13018534022775996
578,0.13018530254183425
579,0.13018526524964744
580,0.13018522834678387
581,0.13018519182888427
582,0.13018515569163908
583,0.13018511993079399
584,0.13018508454214267
585,0.13018504952152943
586,0.1301850148648464
587,0.13018498056803837
588,0.13018494662709695
589,0.13018491303805718
590,0.1301848797970084
591,0.1301848469000801
592,0.13018481434345308
593,0.1301847821233473
594,0.13018475023603307
595,0.13018471867782153
596,0.13018468744506773
597,0.13018465653417233
598,0.13018462594157418
599,0.13018459566375828
600,0.1301845656972482
601,0.13018453603860963
602,0.13018450668444798
603,0.1301844776314109
604,0.1301844488761816
605,0.13018442041548542
606,0.1301843922460838
607,0.1301843643647773
608,0.1301843367684048
609,0.1301843094538416
610,0.13018428241799598
611,0.13018425565782038
612,0.13018422917029412
613,0.13018420295243732
614,0.13018417700130122
615,0.13018415131397665
616,0.13018412588758327
617,0.13018410071927453
618,0.13018407580623992
619,0.13018405114569978
620,0.13018402673490695
621,0.13018400257114704
622,0.1301839786517343
623,0.130183954974016
624,0.1301839315353724
625,0.13018390833321022
626,0.1301838853649678
627,0.130183862628112
628,0.13018384012014145
629,0.13018381783858093
630,0.1301837957809849
631,0.13018377394493688
632,0.13018375232804663
633,0.13018373092795044
634,0.13018370974231516
635,0.13018368876883146
636,0.1301836680052184
637,0.13018364744921973
638,0.13018362709860629
639,0.1301836069511729
640,0.13018358700474075
641,0.13018356725715657
642,0.1301835477062879
643,0.13018352835003277
644,0.1301835091863099
645,0.13018349021305933
646,0.13018347142824796
647,0.13018345282986638
648,0.13018343441592398
649,0.13018341618445728
650,0.1301833981335219
651,0.1301833802611977
652,0.13018336256558521
653,0.13018334504480453
654,0.1301833276970013
655,0.1301833105203401
656,0.1301832935130048
657,0.13018327667320234
658,0.13018325999915847
659,0.13018324348911775
660,0.13018322714134795
661,0.13018321095413343
662,0.13018319492577834
663,0.13018317905460758
664,0.1301831633389626
665,0.13018314777720574
666,0.13018313236771564
667,0.13018311710889005
668,0.13018310199914576
669,0.1301830870369147
670,0.13018307222064954
671,0.1301830575488178
672,0.13018304301990372
673,0.13018302863241227
674,0.1301830143848596
675,0.130183000275785
676,0.13018298630373804
677,0.13018297246728788
678,0.1301829587650175
679,0.1301829451955277
680,0.13018293175743276
681,0.13018291844936508
682,0.13018290526997006
683,0.13018289221790752
684,0.1301828792918544
685,0.13018286649050173
686,0.13018285381255384
687,0.1301828412567294
688,0.13018282882176563
689,0.13018281650640456
690,0.13018280430941145
691,0.13018279222956033
692,0.13018278026563865
693,0.13018276841645146
694,0.1301827566808103
695,0.13018274505754465
