"epoch","cost"
1,0.341746991429
2,0.303600166159
3,0.285801075078
4,0.275198064857
5,0.268011223171
6,0.262764407154
7,0.258741341443
8,0.255548908662
9,0.252950516174
10,0.250793532719
11,0.248974310921
12,0.247370723906
13,0.245983027302
14,0.244773735745
15,0.243711484269
16,0.2427718497
17,0.241935497452
18,0.241186917834
19,0.240513517634
20,0.239904972674
21,0.239352724583
22,0.238849601884
23,0.238389583998
24,0.237967554159
25,0.237579149555
26,0.23722062705
27,0.236870538306
28,0.236517013539
29,0.236174425038
30,0.235853901467
31,0.235553403556
32,0.235271134035
33,0.235005497632
34,0.234755071354
35,0.234518587553
36,0.234294916047
37,0.234083039746
38,0.233882045457
39,0.233691109716
40,0.233509489404
41,0.233336512096
42,0.233171567478
43,0.233014101853
44,0.232863611175
45,0.232719636855
46,0.232581762193
47,0.232449598225
48,0.232322792317
49,0.23220102074
50,0.232083985427
51,0.231971412665
52,0.231863049733
53,0.231758662752
54,0.231658034343
55,0.231560964693
56,0.231467266735
57,0.231376767481
58,0.231289305998
59,0.231204733419
60,0.231122909648
61,0.231043704176
62,0.230966994703
63,0.230882908168
64,0.23079448922
65,0.23070845428
66,0.230624704619
67,0.230543147027
68,0.230463693846
69,0.230386262583
70,0.230310775253
71,0.230237157739
72,0.230165339596
73,0.230095254506
74,0.230026839836
75,0.229960036047
76,0.229894786297
77,0.229831036644
78,0.229768736026
79,0.229707838015
80,0.229648299101
81,0.229590069355
82,0.229533105877
83,0.229477368014
84,0.229422817164
85,0.229369416273
86,0.229316717842
87,0.229262525208
88,0.229209446826
89,0.229157449731
90,0.22910650217
91,0.229056573642
92,0.229007634918
93,0.228959657997
94,0.228912615344
95,0.22886648082
96,0.228821229399
97,0.228776836828
98,0.228733279602
99,0.228690535299
100,0.228648581933

